gate lenght,Theta,Phi,dt,combination,total time,computing time
0,0.065757288,6.014577365,5,[],0,0.00299263
0,0.095892042,1.961061128,5,[],0,0.002001762
12,1.851782629,1.181024294,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,117.7336376
7,1.156035738,1.795033717,5,"[4, 1, 3, 2, 4, 1, 1]",35,3.821835279
7,1.182633734,3.780121945,5,"[1, 3, 2, 4, 1, 3, 2]",35,4.500985146
18,3.009063508,1.751213431,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,209.5615427
17,2.719914816,0.860882409,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,290.230921
8,1.114047251,0.97306425,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,36.48604822
9,1.41626377,2.494989582,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,22.18302178
2,0.413557425,6.269756087,5,"[4, 4]",10,0.824952126
0,0.1898803,6.240493057,5,[],0,0.002000809
18,2.99134833,2.33464083,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,302.7247798
0,0.194647027,0.40669268,5,[],0,0.003000975
3,0.468811472,1.277912023,5,"[2, 4, 3]",15,1.925424576
9,1.284766743,2.741275284,5,"[2, 4, 4, 1, 3, 2, 4, 3, 3]",45,61.68315268
18,3.054576164,5.220288525,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",90,166.1716712
4,0.717514525,2.555056677,5,"[2, 4, 3, 3]",20,2.322503567
15,2.41491502,3.260250426,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 2]",75,75.17094517
12,2.046446489,1.621039867,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,10.88069725
19,2.942024699,3.473237966,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,433.5161674
7,1.007991427,2.442751386,5,"[4, 1, 2, 2, 4, 1, 2]",35,25.98572683
11,1.773307057,0.079631022,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",55,23.28713918
6,1.17223931,5.107820005,5,"[2, 4, 1, 3, 2, 4]",30,0.885195732
0,0.190010058,5.842505443,5,[],0,0.002007961
1,0.219903548,3.57078006,5,[2],5,0.161028385
3,0.633858269,5.645888455,5,"[3, 2, 4]",15,0.898197889
3,0.714885233,0.544227256,5,"[2, 4, 1]",15,0.395087481
13,2.260019792,3.481325473,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.53636289
6,0.871543741,2.958008604,5,"[3, 2, 4, 4, 1, 3]",30,8.81131506
6,1.029533743,0.550709696,5,"[4, 1, 3, 2, 4, 1]",30,1.941420078
1,0.205474161,1.098204428,5,[1],5,0.013003111
14,2.229573974,4.172535044,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,196.2250254
15,2.616122515,2.912152271,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.2117703
19,3.020093582,2.560327897,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,346.6728585
18,2.921408953,1.464389926,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.3069549
4,0.719292476,3.653526929,5,"[4, 1, 3, 2]",20,1.513333559
18,3.012872789,5.168116618,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,181.2312944
4,0.717535064,3.439876507,5,"[4, 1, 3, 3]",20,1.956431389
0,0.140526771,0.60361764,5,[],0,0.00200057
1,0.349063999,0.402196877,5,[1],5,0.013003826
6,0.950137019,4.355862191,5,"[2, 4, 4, 1, 3, 2]",30,8.567039251
17,2.650672622,2.50727128,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 3, 2]",85,318.8462245
18,2.984103198,4.022421255,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.8390741
14,2.308131368,1.160159876,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,49.28740883
13,2.014919876,5.611595183,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,77.38282299
6,0.791778831,4.662725935,5,"[2, 4, 4, 1, 3, 4]",30,8.176803589
17,2.68298603,5.772756856,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1]",85,199.0653536
5,0.721873584,5.930013237,5,"[1, 3, 3, 2, 4]",25,5.296168804
8,1.284726458,2.39906759,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,6.192366123
2,0.461816108,0.532324401,5,"[4, 1]",10,0.094020844
14,2.200261544,4.422462945,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0, 4]",70,99.4840095
8,0.893912511,4.743325669,5,"[1, 3, 2, 4, 0, 0, 3, 2]",40,64.0104084
5,0.790512804,0.307379888,5,"[1, 3, 3, 4, 1]",25,2.976656437
3,0.531884256,1.038859501,5,"[2, 4, 1]",15,0.915204763
10,1.67962815,4.04697469,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,28.13320756
1,0.219415578,3.995898828,5,[2],5,0.013003349
17,2.523408628,5.427887523,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4, 1]",85,402.9700518
14,2.02298559,4.380386526,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,259.4102478
15,2.434532723,5.680285927,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,92.35928321
4,0.64067593,1.228790919,5,"[2, 4, 4, 1]",20,3.014666319
19,2.995663425,3.519516579,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 2]",95,354.3733311
19,3.120714192,3.308359448,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,290.3788798
13,2.147002391,2.981052317,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,49.74970818
9,1.311000976,6.264842124,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4]",45,37.60771155
16,2.524723441,1.42227489,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3]",80,136.7774947
5,0.917225109,5.559096033,5,"[4, 1, 3, 2, 4]",25,1.297294378
12,2.067894509,0.733037514,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,37.75607038
15,2.29014446,6.010301279,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",75,220.7476172
13,2.338489373,3.10295595,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.708150864
1,0.224639721,3.108910281,5,[3],5,0.015003443
3,0.569273844,2.380311722,5,"[4, 1, 3]",15,0.880601406
0,0.107744486,1.577300469,5,[],0,0.002000332
5,0.85936111,2.470078715,5,"[3, 2, 1, 1, 3]",25,4.176922321
15,2.308516579,2.562157981,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,203.0941162
9,1.455667055,0.395556388,5,"[1, 3, 2, 4, 1, 3, 2, 4, 0]",45,10.33428001
9,1.231231775,0.052139518,5,"[1, 3, 2, 4, 4, 1, 3, 4, 1]",45,49.63130999
7,1.128803757,2.208424139,5,"[4, 1, 2, 2, 4, 1, 3]",35,6.296501398
16,2.699802997,4.695771273,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,66.83810902
11,1.630182446,0.074162194,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 1]",55,89.56946206
11,1.846745139,5.625158481,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,31.79210591
2,0.408359147,1.483587775,5,"[1, 1]",10,0.862193346
3,0.602298815,0.417916698,5,"[2, 4, 1]",15,0.39608264
9,1.352667404,0.71974237,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1]",45,50.57467365
1,0.345935538,2.234020055,5,[3],5,0.014010429
10,1.568905338,4.116136399,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,25.08314419
14,2.394654172,3.52554698,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.15706825
7,1.151414555,0.089674445,5,"[2, 4, 1, 3, 2, 2, 4]",35,12.7678175
5,0.844603927,5.61674816,5,"[4, 1, 3, 2, 1]",25,5.603251219
17,2.783765025,5.35867523,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,161.7391498
13,2.105128469,3.017824027,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",65,49.35289073
2,0.45868424,5.741380049,5,"[2, 4]",10,0.169036865
11,1.688629527,3.217880702,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",55,74.26939011
18,3.000150701,0.442534799,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,198.1125727
6,1.019128556,2.227455843,5,"[1, 3, 2, 4, 1, 3]",30,2.598572731
5,0.908317047,3.375648174,5,"[2, 4, 1, 3, 3]",25,2.431528807
4,0.786752201,2.097847688,5,"[2, 4, 1, 3]",20,1.092241287
9,1.712308138,0.543698933,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.264719963
12,1.916287918,0.809320756,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,40.03717899
13,1.844824093,5.905965457,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4, 4]",65,220.3210449
11,1.692376747,2.582056988,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",55,55.80168152
19,3.114644331,6.129053162,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,288.8561332
3,0.597855988,2.430839282,5,"[4, 1, 3]",15,0.890187979
9,1.758111443,0.412594873,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.221711397
0,0.007411251,5.825960309,5,[],0,0.002000332
3,0.592412533,1.984989963,5,"[4, 1, 3]",15,1.081238031
15,2.47544157,2.941994409,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",75,59.96264076
3,0.470485994,0.072450751,5,"[2, 4, 4]",15,1.173258543
8,1.385199143,5.078531002,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,3.079680681
12,2.069752348,1.600406208,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,8.025772095
18,2.998081726,4.673973064,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,185.4493573
14,2.499889023,1.559924519,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.69999051
17,2.703105054,2.463100939,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3, 3]",85,234.5227146
17,2.62275161,5.341203743,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",85,305.5780327
2,0.380037288,3.370626997,5,"[3, 2]",10,0.649142742
8,0.893297889,1.721523256,5,"[2, 4, 1, 3, 2, 2, 4, 4]",40,64.1032536
4,0.609227201,5.917429117,5,"[1, 3, 4, 4]",20,2.136471987
2,0.395644128,4.737193925,5,"[2, 2]",10,0.817180395
13,1.957921024,5.492172609,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",65,116.5706224
15,2.571964192,6.133750427,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.25968361
15,2.489188614,3.1798385,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.17576933
13,2.330813899,0.131820722,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.818727016
4,0.66072226,2.508293695,5,"[2, 4, 1, 3]",20,1.543340683
17,2.725409297,2.282950093,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,190.8844633
2,0.428346149,2.934489037,5,"[3, 3]",10,0.834255219
3,0.665994444,2.173128577,5,"[4, 1, 3]",15,0.901540518
11,1.876977116,3.388426339,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",55,7.159573793
17,2.802667262,5.754413899,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,121.221926
17,2.79674721,5.573156997,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,120.9990819
5,0.80201115,2.696221271,5,"[3, 2, 1, 1, 3]",25,3.712819815
5,0.790429067,0.896136908,5,"[1, 3, 4, 4, 1]",25,3.454762936
8,1.270529125,1.522228101,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,34.99414349
1,0.226724472,5.947016979,5,[4],5,0.017004251
16,2.43826884,4.114274762,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",80,273.9927628
13,2.013955819,6.191966688,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1, 1]",65,107.5116851
18,2.775309044,0.78287941,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1]",90,356.3327885
14,2.347877385,0.791109601,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,91.97767901
13,2.259401483,3.378156293,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.5059824
14,2.17423563,1.432504825,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",70,111.5961888
9,1.622307849,0.653363296,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1]",45,10.47377563
7,1.098106323,3.903280054,5,"[1, 3, 4, 4, 1, 3, 2]",35,5.725272894
10,1.707915213,1.837771501,5,"[1, 3, 3, 4, 1, 3, 2, 4, 1, 3]",50,37.62530303
6,1.014567705,2.561401683,5,"[3, 2, 2, 4, 1, 3]",30,8.683909655
13,1.861584836,2.084474828,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",65,209.0701249
10,1.680256208,1.891586396,5,"[1, 3, 3, 4, 1, 3, 2, 4, 1, 3]",50,37.51527882
19,3.088516639,1.58974957,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,333.7899582
7,1.08306969,3.066138851,5,"[1, 3, 2, 2, 4, 1, 3]",35,17.34883189
0,0.075810628,0.028451017,5,[],0,0.002000093
13,2.042343709,3.08207084,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",65,69.60378122
15,2.47500662,3.4000326,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3]",75,53.8622582
0,0.062923432,5.048996185,5,[],0,0.002000093
14,2.328671304,3.633585941,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.29410934
16,2.666160255,1.349274282,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,65.9545238
0,0.096440879,1.181862314,5,[],0,0.002000093
1,0.350756507,5.531506359,5,[4],5,0.018003464
5,0.887793569,5.528623185,5,"[4, 1, 3, 2, 4]",25,1.278282404
5,0.838932491,0.835794233,5,"[1, 3, 4, 4, 1]",25,4.031890154
2,0.486572556,4.138210656,5,"[3, 2]",10,0.176030874
9,1.666714354,0.485903983,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.223719597
15,2.527163519,0.176448622,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4]",75,35.60885763
15,2.605515855,6.192440587,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.8330884
5,0.701641685,2.953058644,5,"[2, 4, 4, 1, 3]",25,3.917864561
19,3.107458141,5.53232919,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,289.4989383
0,0.150560769,4.913837555,5,[],0,0.001999617
6,0.845957038,2.714143545,5,"[3, 2, 2, 4, 1, 3]",30,7.675693989
0,0.012159294,0.177063626,5,[],0,0.002001286
3,0.704663607,3.701809052,5,"[1, 3, 2]",15,0.910208702
17,2.904857488,2.997005279,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,110.899235
3,0.457989622,6.016054585,5,"[3, 2, 1]",15,1.778391838
14,2.276831978,4.184551508,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,201.2716551
8,0.873074536,4.826138083,5,"[1, 3, 2, 4, 4, 3, 3, 3]",40,61.94266987
5,0.751168286,5.910096401,5,"[1, 3, 3, 2, 4]",25,6.045462847
4,0.698825055,3.569455389,5,"[4, 1, 3, 2]",20,1.500330687
12,1.875596102,4.643697946,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1]",60,70.0688777
8,1.150944284,4.137920185,5,"[1, 3, 3, 4, 4, 1, 3, 2]",40,33.51763129
2,0.355710908,0.34882458,5,"[4, 1]",10,0.549120426
8,1.145823894,4.786895306,5,"[1, 3, 3, 4, 1, 3, 3, 4]",40,32.5463109
5,0.753452222,4.371294971,5,"[2, 4, 3, 3, 4]",25,7.154571056
6,0.778494102,3.282200059,5,"[3, 2, 2, 4, 3, 2]",30,9.443083525
5,0.867050901,5.479770829,5,"[4, 1, 3, 2, 4]",25,1.259536982
2,0.417088666,0.127085798,5,"[4, 4]",10,0.823181152
10,1.615378893,3.976056127,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,27.40104675
16,2.688481219,2.017351613,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",80,117.2758815
4,0.58824516,4.358425177,5,"[4, 1, 3, 4]",20,2.915644884
13,2.291194571,2.956222254,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.674134016
16,2.598500108,0.985040113,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",80,106.1347728
7,1.019618406,5.93233926,5,"[2, 4, 4, 1, 3, 2, 4]",35,16.33559704
7,1.156550284,5.655023179,5,"[2, 4, 4, 1, 3, 2, 4]",35,13.76143932
4,0.671091377,1.567724153,5,"[2, 4, 4, 1]",20,3.184702873
17,2.776318105,6.060162526,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,121.7111068
0,0.176299885,5.335843874,5,[],0,0.002000332
6,1.012240401,5.049305588,5,"[2, 4, 1, 3, 2, 2]",30,2.173471451
17,2.628479754,0.38803887,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,301.7606816
18,2.956413232,2.543433267,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,302.4390531
17,2.926836391,3.314685674,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,112.3546219
18,3.014065967,0.480879016,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1]",90,193.4532552
11,1.704793283,5.921077985,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,95.32516432
2,0.415957652,2.35093452,5,"[1, 3]",10,0.096020937
2,0.543395471,5.633825716,5,"[2, 4]",10,0.168037176
5,0.83087194,1.782620747,5,"[3, 2, 4, 1, 1]",25,1.989439011
9,1.247911436,2.970122037,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,99.98438072
6,0.859540751,1.453729045,5,"[1, 3, 3, 4, 4, 1]",30,10.72336864
14,1.875045694,0.929488544,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4, 4, 3]",70,326.2062929
9,1.367178532,1.641743501,5,"[3, 2, 4, 1, 3, 3, 2, 1, 3]",45,20.7355721
0,0.176051796,4.842092821,5,[],0,0.003001213
18,2.7427023,0.91973689,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 3]",90,402.0072877
2,0.413318852,2.351497388,5,"[1, 3]",10,0.096022367
10,1.563661942,4.461732779,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,79.00711203
6,0.889117613,1.269112056,5,"[1, 3, 3, 2, 4, 1]",30,8.145039082
14,2.510305397,4.547904107,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,23.40817046
19,3.0395878,3.088689046,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,320.5342584
10,1.742296599,5.23376315,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,4.223520279
16,2.689729715,2.119438771,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",80,118.010066
14,2.327624279,4.689834218,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",70,21.59130263
13,2.237169431,0.071155728,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.832729816
10,1.426847557,4.765922937,5,"[2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",50,72.06733513
1,0.210513034,5.278417,5,[4],5,0.141029835
16,2.546781715,5.199910491,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",80,136.2039251
14,2.022909107,4.493026088,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,260.0120671
14,2.400482114,4.444506104,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",70,22.26792622
15,2.428537886,2.028206562,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,125.3456872
1,0.276761579,0.024143115,5,[1],5,0.175039053
10,1.463993755,1.104589916,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,57.44868946
11,1.793591195,0.264859946,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",55,16.95974302
18,2.99788929,5.182617455,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,186.6692643
0,0.193477892,6.248516617,5,[],0,0.002000809
16,2.703579548,5.14208221,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,105.3286486
15,2.230579484,5.884599282,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,294.8046539
1,0.31237124,3.506320003,5,[2],5,0.014002323
6,1.01585416,4.951775995,5,"[2, 4, 1, 3, 2, 2]",30,2.167469501
15,2.328258897,5.957897717,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",75,149.1685653
11,1.721318554,5.463053436,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,42.12843609
14,2.110996605,0.979436147,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,196.3361919
0,0.105585641,4.785353268,5,[],0,0.002001047
4,0.784236747,1.903332659,5,"[2, 4, 1, 1]",20,1.625350952
4,0.690949214,1.932631376,5,"[2, 4, 1, 3]",20,1.495329618
10,1.401744748,1.019229366,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 3]",50,73.39672446
2,0.417912223,2.319326116,5,"[1, 3]",10,0.098022699
14,2.299429757,1.339383643,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,31.85853148
6,0.807087147,2.938535556,5,"[3, 2, 4, 4, 1, 3]",30,8.246819973
2,0.390295445,3.123771923,5,"[3, 3]",10,0.802167654
0,0.171444694,0.769710871,5,[],0,0.002001047
19,3.00997729,3.209567938,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,317.0630949
1,0.210855201,5.309993708,5,[4],5,0.141023636
11,1.79493675,3.276752443,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0]",55,17.81128883
3,0.611415264,3.953611726,5,"[1, 3, 2]",15,0.909200668
8,1.22296976,1.51065604,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,33.88847852
8,1.291364118,4.539567151,5,"[1, 3, 2, 4, 4, 1, 3, 2]",40,39.48448634
0,0.114548896,2.957671482,5,[],0,0.003000736
11,1.823535514,0.268977446,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",55,11.02043128
15,2.421273609,2.411836315,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",75,90.22928953
11,1.818733014,3.781619982,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2]",55,67.2474606
9,1.225024659,2.759019715,5,"[2, 4, 1, 1, 3, 2, 4, 1, 2]",45,61.74962687
7,1.271018469,0.575027413,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.11124444
16,2.496089398,4.080547338,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3, 2, 4]",80,218.8710287
17,2.886997819,5.647898066,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",85,159.757077
8,1.257033718,4.103519197,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,19.41657996
4,0.765353256,3.822092176,5,"[4, 1, 3, 2]",20,1.110794544
11,1.72124026,5.394698275,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,42.09369612
6,0.997890685,1.362226785,5,"[1, 3, 3, 4, 4, 1]",30,14.14412403
6,0.957033736,2.171065532,5,"[1, 3, 2, 4, 1, 1]",30,2.445539236
14,2.422408843,1.486890167,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.58732581
10,1.672777619,0.668363168,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,27.77624512
