gate length,Theta,Phi,dt,combination,total time,computing time
1,1.148930029,3.643382172,2.6,[-1],2.6,3600.643985
1,0.279769295,2.09225205,2.6,[3],2.6,0
0,0.0845181,3.996257992,2.6,[],0,0
10,0.846858629,3.154884666,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 0]",26,7.598913193
1,1.937724535,3.23765136,2.6,[-1],2.6,3671.359812
18,1.762177152,4.624094727,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.8,11.96876311
27,2.206947314,5.057296418,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1]",70.2,475.0360506
11,0.854466484,1.885244756,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2]",28.6,25.8713901
32,3.096317016,2.192067579,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,43.32694912
1,1.210416207,3.211227233,2.6,[-1],2.6,3927.489145
1,1.135698886,0.642607241,2.6,[-1],2.6,3738.819706
26,2.286591049,3.768991756,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0]",67.6,83.69050169
2,0.304035147,2.649137467,2.6,"[3, 3]",5.2,0.103267431
26,2.483367373,3.617891998,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.6,21.09511399
10,1.092810092,3.954916509,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26,5.224603176
2,0.256327161,4.686003224,2.6,"[2, 2]",5.2,0.109383345
1,1.176804229,3.050607616,2.6,[-1],2.6,3977.508343
3,0.427872147,5.214819504,2.6,"[2, 2, 4]",7.8,0.406277418
4,0.527195667,1.786258557,2.6,"[4, 1, 1, 3]",10.4,0.828555107
26,2.48429031,3.798567376,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",67.6,21.66453624
33,2.766521935,4.447881687,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 0]",85.8,709.879113
18,1.66007829,4.701726451,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.8,14.95222402
33,2.681237773,5.01795044,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 1, 3, 2]",85.8,1364.211701
1,1.157283125,2.529868715,2.6,[-1],2.6,3843.431949
1,1.141620035,4.116089919,2.6,[-1],2.6,3752.640838
33,2.8328781,5.856128379,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 0, 0]",85.8,393.9350429
27,2.236207633,0.162157153,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 2, 0, 4]",70.2,312.8300667
11,0.734602952,5.098477409,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 2]",28.6,95.46870518
18,1.76239469,5.551364444,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.8,12.46806598
27,2.102011295,3.285008585,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 1, 0, 4]",70.2,1877.330798
26,2.554607679,2.13929636,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.6,20.99600267
1,0.207386322,4.566594229,2.6,[2],2.6,0.015851736
18,1.609613256,5.418383816,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4]",46.8,26.60677671
27,2.326584814,1.153562723,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 2, 3]",70.2,190.7392831
2,0.254214982,1.33430482,2.6,"[1, 1]",5.2,0.093755245
33,2.953372449,2.908843397,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",85.8,184.5808768
18,1.436876131,5.783626245,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 3, 2, 2, 4, 1]",46.8,201.8231485
33,2.923675651,2.804482378,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",85.8,184.0314581
18,1.596231118,2.197856001,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3]",46.8,26.69267273
18,1.618635833,5.65527189,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",46.8,19.66876101
4,0.516899646,3.159009323,2.6,"[1, 3, 3, 2]",10.4,0.578560114
33,2.738936093,2.843829458,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 1, 1]",85.8,746.8469815
1,2.006705483,3.603730745,2.6,[-1],2.6,3622.308884
1,1.209699827,2.148129775,2.6,[-1],2.6,3897.980393
18,1.675547874,6.099952931,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",46.8,13.29904604
1,3.089953127,0.220685401,2.6,[-1],2.6,2655.61529
33,2.648256352,4.60117234,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 4, 3, 1, 2]",85.8,2036.067073
18,1.683607386,1.368453046,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",46.8,12.06065822
18,1.247283551,2.813704521,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 1, 1, 4, 3]",46.8,3174.796841
27,2.159534762,0.125695122,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0, 0, 2, 4]",70.2,1087.767693
26,2.388722041,2.79161703,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",67.6,46.38013506
0,0.105147853,2.081533723,2.6,[],0,0
18,1.347567175,1.641915558,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 0, 1, 4]",46.8,504.2740977
32,3.100566408,2.922224575,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",83.2,38.53344226
33,2.629605182,2.873497603,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4, 4, 1, 3]",85.8,2404.812137
33,2.852082626,1.0543936,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4]",85.8,302.6219852
2,0.320050481,4.136064594,2.6,"[2, 2]",5.2,0.07814002
33,2.73920788,5.253166233,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 2, 0]",85.8,653.6048498
33,2.80642647,5.088667027,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 0, 0]",85.8,283.3808427
33,2.90997155,2.27063262,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",85.8,179.2642672
1,1.956865938,5.679864694,2.6,[-1],2.6,3881.786437
10,0.842345167,1.106388398,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",26,16.3955884
26,2.130100069,3.889951403,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 3, 4]",67.6,304.4676161
10,0.766496385,1.342006697,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3]",26,30.99227238
1,1.884971433,1.459596814,2.6,[-1],2.6,4388.689128
18,1.341885449,1.589541503,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1, 3, 0, 3]",46.8,556.2379415
29,2.599007399,1.157843155,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",75.4,131.9263291
1,0.211462206,1.524434404,2.6,[1],2.6,0.015626907
1,1.912864859,3.906676148,2.6,[-1],2.6,3022.424917
33,3.028487011,5.577604203,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,103.738214
3,0.351221186,6.194186093,2.6,"[4, 4, 1]",7.8,1.114794016
18,1.816359845,2.326430746,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.8,10.23537755
3,0.348440655,1.359658281,2.6,"[1, 1, 3]",7.8,1.049764156
33,2.781472681,3.893547873,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3]",85.8,333.0856068
27,2.516473304,3.190112576,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",70.2,18.65399981
3,0.457134176,3.353017906,2.6,"[3, 3, 2]",7.8,0.250427961
33,2.694172636,2.302109605,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 2, 1]",85.8,898.4978139
27,2.532484765,4.694932644,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",70.2,18.6228466
27,2.455710966,3.133038151,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",70.2,33.22714996
2,0.325409767,2.901823284,2.6,"[3, 3]",5.2,0.07878232
33,2.706231601,2.474496201,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4, 0, 1]",85.8,1046.793648
18,1.683044989,5.31128261,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.8,10.25167584
4,0.499203273,5.472637553,2.6,"[2, 2, 4, 4]",10.4,0.833031178
1,0.261609196,2.28898005,2.6,[3],2.6,0.015626669
1,1.84820112,2.88903483,2.6,[-1],2.6,3137.52798
32,3.094627319,4.469877855,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",83.2,31.42408895
10,0.782191748,3.262425179,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 2, 0]",26,15.03615308
32,2.984977574,5.069887899,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,35.16227031
26,2.02276696,0.656889247,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 4, 0]",67.6,2392.280185
11,1.034294741,2.959210447,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",28.6,5.218529701
1,1.980807141,4.855318856,2.6,[-1],2.6,3406.199025
0,0.083881272,4.718322962,2.6,[],0,0
19,1.482113683,3.633153848,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 2, 3]",49.4,218.0596917
1,1.922464474,4.559600336,2.6,[-1],2.6,3242.592995
10,0.878039397,4.859242088,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",26,6.692456007
1,1.111519378,0.191986423,2.6,[-1],2.6,3349.245336
10,0.955573338,4.836072502,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26,3.933815956
10,0.692317178,6.276511623,2.6,"[4, 1, 1, 3, 3, 2, 2, 2, 2, 0]",26,33.52604055
27,2.677491713,1.652422806,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",70.2,17.86779952
1,1.202267596,3.871615047,2.6,[-1],2.6,3227.853343
18,1.401756591,4.197744102,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 3, 2]",46.8,253.7840667
26,2.039397437,0.968980679,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 2]",67.6,1189.486606
27,2.194718096,3.442973153,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 3, 1, 3]",70.2,703.252454
18,1.317223206,4.208624864,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 0, 4]",46.8,667.0434799
1,1.932800938,0.867510612,2.6,[-1],2.6,3119.738611
34,2.884070774,0.104238039,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2, 0]",88.4,340.1632493
1,1.19206936,4.074464125,2.6,[-1],2.6,3192.185151
27,2.199757524,5.065452161,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 0]",70.2,413.8104806
1,1.496431219,5.967573085,2.6,[-1],2.6,3418.530143
19,1.612577262,0.482980473,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 2, 2, 2, 4, 1, 1]",49.4,419.2691464
10,0.88429567,3.298681118,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",26,5.91465354
18,1.725953073,0.916049525,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.8,10.00591874
10,0.866852468,2.287461013,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",26,7.299061298
3,0.357273792,5.269890351,2.6,"[2, 2, 4]",7.8,0.361690521
33,2.875358256,2.61796722,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 0, 1]",85.8,210.054316
11,0.849551387,6.109730882,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 4]",28.6,21.14327645
1,1.885952285,1.538767943,2.6,[-1],2.6,3257.83075
3,0.450648083,0.655770077,2.6,"[4, 1, 1]",7.8,0.173553467
3,0.419319917,3.649311136,2.6,"[3, 3, 2]",7.8,0.284026623
18,1.404833634,4.672606712,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 0, 0]",46.8,145.4277813
1,1.983601846,6.065205988,2.6,[-1],2.6,3186.047023
1,1.292100118,3.358923316,2.6,[-1],2.6,3165.054735
26,2.502097065,4.668151273,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",67.6,18.33087206
32,3.032085075,4.25640424,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",83.2,32.38750625
10,0.931657421,0.004637777,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26,4.100701332
33,2.918035037,1.081676464,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,108.9600306
33,2.695086411,4.428702029,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 1, 2]",85.8,1026.879336
18,1.835615003,0.869092866,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.8,10.60510612
26,2.186662052,3.624979957,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 4, 4]",67.6,191.3117697
0,0.066134405,4.033864205,2.6,[],0,0
26,2.36827267,5.126089089,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1]",67.6,36.02440381
26,2.304483648,5.163978551,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 4]",67.6,65.68639326
1,1.795496533,4.381164559,2.6,[-1],2.6,3191.833342
1,0.20111586,1.12074817,2.6,[1],2.6,0
1,1.939945571,3.149644371,2.6,[-1],2.6,3308.208797
1,1.184076743,5.684716376,2.6,[-1],2.6,3138.564671
33,2.882764526,5.378627736,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 0, 2]",85.8,161.7386148
10,0.929233816,5.545429982,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",26,4.702944756
1,1.723395372,3.665042441,2.6,[-1],2.6,3226.666151
33,2.950508572,0.684003775,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,124.0677249
26,2.153541528,2.947892678,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1, 2, 0]",67.6,275.298521
18,1.632960252,4.528969083,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2]",46.8,15.44854999
27,2.202108679,1.846917375,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1]",70.2,522.5029516
18,1.251997782,2.471676467,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 1, 3, 2, 0]",46.8,2397.264453
3,0.418327535,0.14337954,2.6,"[4, 4, 1]",7.8,0.220009804
18,1.642055806,6.08934115,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",46.8,15.55875301
27,2.1935424,5.095043144,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 3, 1]",70.2,477.6232276
0,0.090568585,2.16997707,2.6,[],0,0
1,1.87082139,4.003431106,2.6,[-1],2.6,3321.594559
19,1.607061657,4.951837412,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,373.3649571
18,1.76083458,0.610926651,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",46.8,10.10476208
33,2.799137144,2.0233154,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1]",85.8,288.2398732
1,1.443892754,5.126214428,2.6,[-1],2.6,3192.488071
3,0.448423258,1.796943697,2.6,"[1, 1, 3]",7.8,0.243872643
4,0.476794086,5.542624437,2.6,"[2, 2, 4, 4]",10.4,0.825938225
4,0.44442559,2.688532291,2.6,"[1, 1, 3, 3]",10.4,0.92911315
27,2.325596339,1.962389028,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4]",70.2,119.1488988
35,3.136873293,0.528643476,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 3]",91,275.163662
32,3.074465952,2.340699966,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,36.89987803
1,1.167276978,2.85566293,2.6,[-1],2.6,3052.156505
32,2.95540778,0.582387637,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,36.27922201
27,2.104326181,1.712936144,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 4, 4, 2, 1]",70.2,1685.737516
1,1.202149591,0.117850452,2.6,[-1],2.6,3242.330436
10,0.922790291,0.844545355,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",26,4.686986208
5,0.592687006,4.395932292,2.6,"[3, 3, 2, 2, 2]",13,4.259204626
26,2.027040301,2.664699361,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1, 0]",67.6,2850.790321
2,0.200966381,1.811381913,2.6,"[1, 3]",5.2,0.062901974
26,2.598029577,5.31566088,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.6,18.18558192
11,0.806338331,2.091231131,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 1, 0, 2]",28.6,76.9566412
32,3.104284146,0.403879076,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,37.1509757
4,0.520344343,0.62866626,2.6,"[4, 4, 1, 1]",10.4,2.057904243
26,2.049892093,4.0158801,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 2, 3, 3]",67.6,1038.345207
1,1.137037967,2.046776313,2.6,[-1],2.6,3202.022242
11,1.075397559,6.019181488,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",28.6,8.710220098
5,0.609706268,5.250536162,2.6,"[3, 2, 2, 4, 4]",13,2.35504055
10,1.079151323,4.836247259,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26,4.291644096
0,0.12013318,0.040697672,2.6,[],0,0
1,1.745732334,4.406874645,2.6,[-1],2.6,3288.901204
18,1.642839005,2.303385848,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",46.8,16.16396976
26,2.379549797,2.526458582,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",67.6,26.58997154
4,0.465732756,4.347805312,2.6,"[3, 3, 2, 2]",10.4,0.865532398
10,0.614666007,0.68688512,2.6,"[4, 1, 1, 3, 3, 2, 4, 4, 3, 3]",26,130.7595489
11,1.13090043,5.313939727,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",28.6,4.544530392
10,0.792730272,3.327000745,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 2, 0]",26,14.51459622
1,1.970560835,1.46730922,2.6,[-1],2.6,3199.312785
2,0.272797467,2.974456172,2.6,"[3, 3]",5.2,0.104665279
1,1.783986058,4.401767322,2.6,[-1],2.6,3225.033493
19,1.864471744,4.81714218,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",49.4,10.06384254
