Case,gate lenght,Theta,Phi,dt,combination,total time,computing time
case4663,12,1.48621320881579,1.6625633715649824,5,"[2, 4, 4, 3, 2, 4, 1, 3, 2, 2, 4, 2]",60,313.5133066177368
case4664,19,3.1180318305202994,3.638453870332556,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,291.8408725261688
case4665,19,3.077256054628063,2.387163496442895,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,317.33009147644043
case4666,0,0.062196918321299956,0.8355225625853602,5,[],0,0.003000497817993164
case4667,18,3.054629826821741,0.7637295045084134,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.21977734565735
case4668,19,3.1382193515206405,2.9140751519741093,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 3, 3]",95,318.2219717502594
case4669,14,2.3904189101796005,4.67337422480956,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.636399269104004
case4670,17,2.8090868280895083,5.402878772722079,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",85,156.723970413208
case4671,11,1.808364832221691,1.6530277123544976,5,"[4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0]",55,22.249907970428467
case4672,6,0.8001073502047018,2.8859377955528935,5,"[3, 2, 2, 4, 1, 2]",30,8.249819040298462
case4673,16,2.5329782825486014,0.6180254951800711,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,281.43175768852234
case4674,2,0.45750935953958366,0.8976556518415088,5,"[4, 1]",10,0.09302806854248047
case4675,3,0.5479658078885373,6.21995875404867,5,"[2, 4, 4]",15,1.3332860469818115
case4676,4,0.7128089678656013,3.2419452549363923,5,"[4, 1, 3, 3]",20,1.9374277591705322
case4677,0,0.03873404072346066,3.9108822206838347,5,[],0,0.001990795135498047
case4678,15,2.1464474511061726,2.765045816548397,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2, 2]",75,492.85354232788086
case4679,11,1.596544998543647,3.2580771408917157,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4, 3, 2]",55,86.90916275978088
case4680,18,3.0093159434949786,2.2260721608507685,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1]",90,187.83473443984985
case4681,5,0.8191733426029153,5.684824347880351,5,"[4, 1, 3, 2, 1]",25,5.5342206954956055
case4682,9,1.3720858015188997,0.30529862119546525,5,"[1, 3, 2, 4, 1, 3, 2, 2, 4]",45,27.194998741149902
case4683,13,2.2049972844541763,0.3887320487879414,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,12.519761323928833
case4684,14,2.4171681266371627,3.680612750955216,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.573455810546875
case4685,9,1.5825598637357423,3.516474371780058,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.4797606468200684
case4686,6,0.977110857139084,0.5417564068730663,5,"[4, 1, 3, 2, 4, 4]",30,2.185481548309326
case4687,16,2.4121344829797176,0.8068636755672661,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0]",80,305.6616163253784
case4688,3,0.5184933752066748,1.4907279442470263,5,"[4, 1, 1]",15,1.753394603729248
case4689,11,1.748517934088587,1.8616557944988568,5,"[4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",55,36.347009897232056
case4690,13,1.7751043185415512,6.010772478373846,5,"[1, 3, 2, 4, 4, 1, 2, 2, 4, 3, 3, 4, 4]",65,247.7539403438568
case4691,14,2.439150636844722,1.328504053707062,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.818371295928955
case4692,6,0.9807913413883684,1.0441311571035108,5,"[1, 3, 3, 2, 4, 1]",30,10.323276281356812
case4693,0,0.1940764913438313,4.942563598483769,5,[],0,0.0019915103912353516
case4694,12,1.8585489954334475,0.8683087451238527,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",60,110.16084694862366
case4695,19,2.9954048336250763,2.9052758574159583,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,370.60117506980896
case4696,2,0.4163312192256989,5.487700669977484,5,"[2, 4]",10,0.10402274131774902
case4697,16,2.663598324404635,1.3969844763799912,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,66.46602010726929
case4698,12,1.8506465310333775,3.7928032197821695,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",60,105.00244116783142
case4699,9,1.4722280826013647,3.222644768675865,5,"[2, 4, 1, 3, 2, 2, 4, 1, 2]",45,62.14969611167908
case4700,12,1.7798885502527193,1.168131082092932,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,112.59315586090088
case4701,15,2.3736050276450205,5.8457500934328515,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,115.54192662239075
case4702,14,2.2689913611998804,0.49087904392661563,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,52.91693925857544
case4703,19,3.109886832702829,4.7934216919024655,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,296.23123240470886
case4704,8,1.3100153533758625,4.88150795068649,5,"[1, 3, 2, 4, 1, 3, 3, 4]",40,7.31061053276062
case4705,16,2.5388250026573176,4.429400066116143,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 4]",80,134.78301572799683
case4706,15,2.068724803546598,2.8196091525539986,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 3, 2, 2, 1, 3, 3]",75,534.1405761241913
case4707,8,0.9707498323025979,3.2037087518931306,5,"[4, 1, 3, 3, 4, 4, 1, 0]",40,47.00236248970032
case4708,6,1.0321207500194278,2.822361355003568,5,"[3, 2, 2, 4, 1, 3]",30,9.94919228553772
case4709,11,1.865185833435094,5.524436397179182,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,31.7690007686615
case4710,17,2.895049101248607,3.669495209768088,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,113.16594052314758
case4711,1,0.23899556060259358,3.373691696306339,5,[2],5,0.16203522682189941
case4712,0,0.034649604449761694,3.631562958283375,5,[],0,0.002001047134399414
case4713,8,1.1072601297815918,4.787840721307,5,"[1, 3, 3, 4, 1, 1, 2, 2]",40,38.85356259346008
case4714,2,0.2866624671937773,6.238770715947536,5,"[4, 4]",10,0.26906728744506836
case4715,11,1.5197477608095662,3.070446414680571,5,"[1, 3, 3, 4, 1, 3, 3, 2, 4, 3, 3]",55,149.5802481174469
case4716,12,1.6859739373311562,4.184269005108034,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4]",60,228.1026256084442
case4717,1,0.26991104321792025,2.9394028117555564,5,[3],5,0.016002655029296875
case4718,1,0.3130769152831212,1.6838212837511641,5,[3],5,0.15802741050720215
case4719,12,1.8642954808981669,5.232184362367282,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4]",60,72.46432733535767
case4720,17,2.7793560275684217,3.272273176597743,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.15270614624023
case4721,4,0.8646917908515817,2.1485418849286595,5,"[2, 4, 1, 3]",20,1.119239091873169
case4722,14,2.270385161305968,1.8050955724483102,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",70,57.29291343688965
case4723,10,1.6166052055603428,3.766328365102567,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,27.270009517669678
case4724,11,1.8703022959183817,2.425586242455085,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",55,35.08114552497864
case4725,15,2.391287085081697,5.466408725066663,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,125.82072854042053
case4726,9,1.4800169191856836,3.462375502107949,5,"[2, 4, 1, 3, 2, 4, 1, 3, 3]",45,8.215903043746948
case4727,1,0.26061838953473454,1.1912330698997018,5,[1],5,0.013002634048461914
case4728,13,2.034133707484157,5.6881104284691775,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,72.04637789726257
case4729,17,2.7052100567491397,5.757473355535727,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1]",85,172.75883793830872
case4730,1,0.22245773837872257,4.233909948245984,5,[2],5,0.013002634048461914
case4731,16,2.5715233828124227,4.159061466145629,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4]",80,129.46353149414062
case4732,18,2.8426431051721464,4.294508248445046,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 2, 2]",90,257.2216875553131
case4733,1,0.24488573625069102,5.863527088920711,5,[4],5,0.018004417419433594
case4734,2,0.4551822801358854,0.26754208843795896,5,"[4, 1]",10,0.6821498870849609
case4735,13,2.0139145834067,2.178448351401433,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",65,114.3024468421936
case4736,6,1.0236327818797697,2.7072347801613703,5,"[3, 2, 2, 4, 1, 3]",30,9.042992353439331
case4737,5,1.0311601560474073,5.188364611309811,5,"[4, 1, 3, 2, 4]",25,1.3412954807281494
case4738,19,3.1254571630807395,3.6513380104539768,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,294.35256338119507
case4739,2,0.47394031410990123,2.411001817725408,5,"[1, 3]",10,0.09502935409545898
case4740,9,1.1604328707105964,1.5857131474065356,5,"[3, 2, 4, 4, 1, 3, 4, 1, 3]",45,81.74943852424622
case4741,5,0.8570435550068092,5.831512265619768,5,"[1, 3, 3, 2, 4]",25,6.760920524597168
case4742,10,1.4296747631618612,4.370868201536557,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,67.41405487060547
case4743,16,2.665561917673469,5.282350995383172,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,105.26051473617554
case4744,17,2.7270501083908782,6.22058144963963,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,135.82542657852173
case4745,0,0.006616242351432607,1.3545941111009938,5,[],0,0.002000093460083008
case4746,17,2.8848173860972435,2.6102410232856754,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2]",85,181.5917887687683
case4747,14,2.0076418317916067,0.9141009815247055,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 1, 1]",70,269.53280997276306
case4748,17,2.7376459659134755,0.28363917999719984,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4]",85,112.2889187335968
case4749,14,2.204222301552265,4.001047897058095,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",70,119.87773442268372
case4750,8,1.257829603523205,0.8136240930450545,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,16.061542510986328
case4751,1,0.27326975610436505,2.6066112219801005,5,[3],5,0.014012575149536133
case4752,14,2.155846473651602,4.1903996438678766,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,179.10697507858276
case4753,17,2.7324933566024305,5.323715855626549,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 1]",85,293.61765575408936
case4754,16,2.5936477567066554,0.6461489830778342,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,289.3368229866028
case4755,13,2.215185787441785,5.347482253065368,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,38.1897349357605
case4756,18,2.9383560782375815,0.8516825762105689,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1]",90,194.575439453125
case4757,15,2.4421109207212015,5.223635955884266,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,138.89898896217346
case4758,11,1.72339071851179,3.7758127727351902,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2]",55,65.37079167366028
case4759,18,2.760843840807986,4.197265631846018,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2]",90,381.57496881484985
case4760,0,0.08485524278189739,2.1968655397258994,5,[],0,0.0019998550415039062
case4761,13,2.208151158727838,0.10733259588278296,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,9.026983737945557
case4762,10,1.5193543609443088,0.8209156354166001,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,50.19721508026123
case4763,14,2.4178552730292715,3.7200495195210026,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.6656391620636
case4764,19,3.119421903739708,0.8883513388644373,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.7860367298126
case4765,0,0.05666907452770349,1.10794472667471,5,[],0,0.002000570297241211
case4766,8,1.1300316567922952,0.8405905386945812,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,38.56779980659485
case4767,14,2.144867743674814,4.406998974682634,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0, 4]",70,202.79611039161682
case4768,7,0.9919663519385017,6.181743973283312,5,"[2, 4, 4, 1, 3, 4, 1]",35,38.45891213417053
case4769,13,2.0949315794959777,2.0425064631939542,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,59.12905192375183
case4770,8,1.4187076030694166,5.352986875990551,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.9206442832946777
case4771,9,1.2625020732570738,5.885931810767546,5,"[1, 3, 3, 2, 4, 1, 3, 4, 4]",45,45.832109212875366
case4772,17,2.6178629866310494,0.36936366883275656,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,316.0462820529938
case4773,19,2.985582380656725,5.886490973942706,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 3, 2, 1]",95,377.67523407936096
case4774,8,0.94821699295094,3.1297925777310502,5,"[4, 1, 3, 3, 4, 4, 1, 0]",40,51.004661083221436
case4775,7,0.9276291652813239,5.876460280769731,5,"[2, 4, 4, 1, 3, 4, 4]",35,25.837692737579346
case4776,8,0.9502265464422969,3.3458080383706967,5,"[4, 1, 3, 2, 2, 1, 0, 0]",40,56.6988582611084
case4777,18,2.9632053241801923,5.766424318431007,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 3, 2]",90,278.1215853691101
case4778,11,2.0129442431797506,3.198107443980062,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.887076139450073
case4779,0,0.11574094201047204,3.5507257165591084,5,[],0,0.0030007362365722656
case4780,9,1.4387689415782432,0.0886750965031197,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4]",45,46.304327964782715
case4781,12,1.4707864353015712,1.6492405838413602,5,"[2, 4, 4, 3, 2, 4, 1, 3, 2, 2, 2, 1]",60,306.17039012908936
case4782,18,2.7716919584406985,1.0864887579169378,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1]",90,358.75600695610046
case4783,6,1.0489613227666452,1.8530352996623534,5,"[1, 3, 2, 4, 1, 1]",30,2.686814069747925
case4784,14,2.2696398969201237,1.353235185534916,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,66.45663857460022
case4785,17,2.677996233727446,0.5248496701233512,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",85,239.60267972946167
case4786,16,2.719911694572001,3.9636558942210636,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,126.69520616531372
case4787,8,1.6040169479973847,5.126707822830656,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.621577024459839
case4788,15,2.2878915754555353,2.763049396766277,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,196.40357518196106
case4789,6,0.9116783966967638,2.7177763842141904,5,"[3, 2, 2, 4, 1, 3]",30,8.86695384979248
case4790,8,1.2765214683179367,5.029193879827456,5,"[1, 3, 2, 4, 1, 3, 3, 4]",40,9.615118503570557
case4791,1,0.23575815313367748,1.4779959630691166,5,[1],5,0.013003110885620117
case4792,8,1.2398694931408931,0.7421102840691989,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,19.94577407836914
case4793,7,1.089888745561046,0.10868224189624695,5,"[2, 4, 1, 3, 2, 2, 4]",35,12.355098247528076
case4794,8,1.258023168737224,2.1262561147357864,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,10.343278884887695
case4795,19,3.0836795082308712,1.2120687456821666,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.9069187641144
case4796,11,1.9394367148393197,3.388760077465099,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.923084497451782
case4797,13,2.219322061843497,0.1177231709447766,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.949752330780029
case4798,11,1.8669143258330378,3.369158074039789,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",55,9.563107252120972
case4799,7,1.001455369669445,1.5575448735296324,5,"[4, 1, 3, 2, 2, 4, 1]",35,19.989983797073364
case4800,11,1.649253802817259,5.764477893641046,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,87.60730743408203
case4801,0,0.09701943698246318,5.733352253688742,5,[],0,0.003000497817993164
case4802,2,0.505323693429309,3.898403277715205,5,"[3, 2]",10,0.09502124786376953
case4803,14,2.2500386887726753,4.689351325580771,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0]",70,69.36228632926941
case4804,0,0.1511866766772117,1.2643737109515814,5,[],0,0.003000020980834961
case4805,13,1.969491756470193,6.130617446131173,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1, 1]",65,138.47363591194153
case4806,17,2.695725921130141,2.1563162323956977,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2]",85,405.38039207458496
case4807,11,1.502177502204251,6.206733998164237,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4]",55,125.54466700553894
case4808,19,3.1279868418065737,1.0164186574105185,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.67549896240234
case4809,5,0.6539814609390906,0.985801111938924,5,"[1, 3, 4, 4, 3]",25,5.616237640380859
case4810,13,2.0903538184656685,5.671288182323424,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,75.18303847312927
case4811,15,2.5132267033757194,0.22675889270979663,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4]",75,35.94327235221863
case4812,0,0.06746230494577682,1.0646676093264875,5,[],0,0.0029997825622558594
case4813,10,1.8682113601687127,4.92418634037111,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,3.956871747970581
case4814,13,2.0015645886069637,5.829551201012903,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,151.18772220611572
case4815,9,1.3203998797169503,1.911494863892581,5,"[3, 2, 4, 1, 3, 2, 4, 4, 0]",45,26.49624228477478
case4816,3,0.5249886837094692,4.635398962049532,5,"[3, 2, 2]",15,1.3973076343536377
case4817,14,2.332892336594602,1.2253942468898644,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,26.31880021095276
case4818,16,2.592774346444322,1.185081868680746,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",80,87.17862200737
case4819,11,2.014896414473706,3.3727828345797173,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.945089340209961
case4820,0,0.13366092096481091,4.845564807538867,5,[],0,0.002001047134399414
case4821,11,1.815041884419306,5.430902703604937,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,30.84079623222351
case4822,9,1.2459527837711626,5.95901936897933,5,"[1, 3, 2, 2, 4, 1, 3, 4, 4]",45,53.31991481781006
case4823,19,3.113551057601157,0.6988274471713063,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.8968913555145
case4824,9,1.5992893098950327,0.599438451598266,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.3057339191436768
case4825,19,3.13716367495557,3.2911951725337154,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,292.1767952442169
case4826,7,1.0399018618698315,5.852159438025494,5,"[2, 4, 4, 1, 3, 2, 4]",35,14.070557832717896
case4827,10,1.8504494605105535,5.044090308723022,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,3.969874382019043
case4828,10,1.5330141810198863,1.3764454387542937,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,73.0076220035553
case4829,13,2.360120972219289,6.109678739345614,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.86772608757019
case4830,1,0.25702952562002007,1.499112604087951,5,[1],5,0.01400303840637207
case4831,14,2.5335706497936137,4.802296778912484,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.590389251708984
case4832,19,2.9847906004420697,3.333813945699531,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 1, 2]",95,357.4974298477173
case4833,11,1.7434396228472782,3.1199096148418404,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 3, 2]",55,147.20996856689453
case4834,17,2.8213620721841637,2.9726540854529055,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.01286840438843
case4835,0,0.13911478376212316,0.4723893367869323,5,[],0,0.002000570297241211
case4836,1,0.27083969537871877,0.11412502334664179,5,[1],5,0.17003655433654785
case4837,18,2.9708244088679554,3.835523862113703,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 2, 2]",90,211.00539898872375
case4838,2,0.4964820539140238,5.6992580732007765,5,"[2, 4]",10,0.1700458526611328
case4839,3,0.5630588546841816,1.9089955679377362,5,"[4, 1, 3]",15,1.1112456321716309
case4840,19,3.058632385861779,3.45815027026068,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,290.9268898963928
case4841,16,2.753924621651756,4.234070494930291,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,117.29670786857605
case4842,13,2.09466578584201,2.6127436419256367,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,159.26525139808655
case4843,9,1.5064088884577398,0.6949674793641943,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1]",45,9.60023808479309
case4844,15,2.3076850000973064,5.513781018288952,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",75,197.86203122138977
case4845,10,1.7151117842103671,5.237280456791186,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",50,4.939090013504028
case4846,0,0.07468393223626235,4.690606985571741,5,[],0,0.003000974655151367
case4847,6,0.9755215697495193,0.5306169458096238,5,"[4, 1, 3, 2, 4, 4]",30,2.184474229812622
case4848,18,2.9603739535030704,4.254553591567378,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,184.70445609092712
case4849,2,0.45816877024472724,1.5713881366285778,5,"[1, 1]",10,0.8551883697509766
case4850,15,2.3793303239449943,6.0934226310690605,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,108.9812400341034
case4851,4,0.656201119640078,1.9131949174254197,5,"[2, 4, 1, 1]",20,1.6193499565124512
case4852,3,0.5956803947544604,5.654650354289518,5,"[3, 2, 4]",15,0.9031991958618164
case4853,0,0.08653689558123731,5.83007129766123,5,[],0,0.0020003318786621094
case4854,19,3.073964732376641,6.270671738162373,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,290.5280497074127
case4855,10,1.3923773694465305,4.658895426617026,5,"[2, 4, 1, 3, 2, 2, 4, 1, 3, 4]",50,76.84295010566711
case4856,18,2.913643989124959,1.4076460126303325,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.63832306861877
case4857,14,2.2014972917632347,4.140867044770345,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,188.27797746658325
case4858,0,0.16514627111255492,0.007186652420890021,5,[],0,0.002000093460083008
case4859,17,2.7384098978476206,2.713937432326883,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,147.6838240623474
case4860,13,2.181388931309256,2.912711541050585,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,24.551406621932983
case4861,2,0.391098609276262,5.332294702379371,5,"[2, 4]",10,0.1000220775604248
case4862,10,1.7342793326732262,0.6971473219375146,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,26.68103051185608
case4863,15,2.577343501193808,5.9834030524012,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.371130228042603
case4864,17,2.7624566971078903,2.4921678626253585,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2]",85,172.82249760627747
case4865,15,2.389069565013512,5.680870059877511,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,113.66407251358032
