Case,gate length,Theta,Phi,dt,DL combination,DL fidelity,DL real time,DL computing time
case9251,35,3.039841225371943,1.9745969879378171,2.6,[0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1],0.00259,91.0,0.09868
case9252,35,2.3909184217253636,5.003315948899923,2.6,[0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 1],0.13439,91.0,0.08426
case9253,35,0.457647905864491,4.983153621325806,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4],0.94855,91.0,0.08407
case9254,35,0.5604363524339468,4.452532288774481,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4],0.92351,91.0,0.07308
case9255,35,2.6061928482347447,1.4545859909851981,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.06997,91.0,0.10133
case9256,35,2.626953235066057,5.302549618572874,2.6,[0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.06476,91.0,0.09916
case9257,35,0.10340308681079156,5.373052277192505,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99733,91.0,0.094
case9258,35,2.401833255273152,2.393822225935881,2.6,[0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.13068,91.0,0.14642
case9259,35,1.4124835832427445,5.886796643636883,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 4 1 1 1 1 3 3 2 2 4 1],0.57883,91.0,0.0695
case9260,35,1.141059782905189,3.76387450225528,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2],0.70832,91.0,0.06961
case9261,35,1.205372989515329,2.5397195824738006,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3],0.67867,91.0,0.09351
case9262,35,1.1789802680050372,5.415968280535892,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4],0.69093,91.0,0.08661
case9263,35,0.9975450188480037,1.7743451658824594,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3],0.77118,91.0,0.10137
case9264,35,0.8079824800986154,3.44358427018731,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 0 4],0.84548,91.0,0.07791
case9265,35,0.304370478484583,6.114993289129121,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4],0.97702,91.0,0.093
case9266,35,1.344319179717618,1.2917428291567017,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4 0 0 1],0.61227,91.0,0.08567
case9267,35,1.2911873129082427,3.9604294354886864,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.63799,91.0,0.10071
case9268,35,0.027027183334146998,1.3259944257550742,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99982,91.0,0.07488
case9269,35,1.2331429517265533,0.19328265646174403,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 1 1],0.66564,91.0,0.08636
case9270,35,0.9671015092318653,5.759898283129832,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 4 1 1],0.78384,91.0,0.1075
case9271,35,3.1334331868137797,0.6498890584429403,2.6,[0 0 0 1 2 2 4 4 1 1 3 3 2 2 4 4 2 1 4 1 2 2 4 2 1 1 4 1 1 3 3 2 4 1 3],2e-05,91.0,0.09012
case9272,35,1.832864444182098,1.1893714667187338,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.37046,91.0,0.13622
case9273,35,0.4440369754695363,0.7042621209944839,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1],0.95151,91.0,0.09724
case9274,35,0.3548699676463904,1.8374384473377356,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3],0.96885,91.0,0.09392
case9275,35,1.5145673017072119,5.6529091070099104,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 1],0.5281,91.0,0.09969
case9276,35,2.245350390244363,2.8739169366931567,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 0 0],0.18773,91.0,0.24574
case9277,35,1.7303399082220252,6.262112753007852,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.42057,91.0,0.0895
case9278,35,2.5739407158187437,1.9857777272509183,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.07842,91.0,0.11475
case9279,35,0.1636557015705827,0.8559773122441847,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99332,91.0,0.10787
case9280,35,2.065216966705789,6.155878356407782,2.6,[0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 0 3 3],0.26274,91.0,0.0895
case9281,35,2.077498119698497,5.505479538547909,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 4 3 3 1],0.25735,91.0,0.09425
case9282,35,1.14071732026518,5.643089855504965,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4],0.70847,91.0,0.08061
case9283,35,1.1108627857587294,4.108684135099063,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2],0.72194,91.0,0.10312
case9284,35,2.580423717466628,4.946857239695452,2.6,[0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3 2 4 4],0.07668,91.0,0.13395
case9285,35,1.672213134348427,1.59908439800579,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.44938,91.0,0.12592
case9286,35,0.708825026863277,4.09283580956103,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 1 3 3 2 2],0.87956,91.0,0.09683
case9287,35,2.3774657777253534,2.0232372093988493,2.6,[0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.13901,91.0,0.07077
case9288,35,0.17581966210846872,0.4975929714989627,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99229,91.0,0.11677
case9289,35,1.3084926283002463,1.034382788642613,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3 3 3 2 4 4 4 1 1],0.62965,91.0,0.09702
case9290,35,0.6837008766206166,2.5166160295277193,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 4 4 1 3 3 2],0.88762,91.0,0.09221
case9291,35,1.370595564972903,0.17363282140753022,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 1 1 3],0.59943,91.0,0.1089
case9292,35,2.34386116145386,1.7580659817928475,2.6,[0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1],0.15083,91.0,0.09708
case9293,35,0.2413576108493019,0.4754073953156213,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0.98551,91.0,0.11422
case9294,35,2.617619179700672,4.461908800349417,2.6,[0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.06708,91.0,0.11124
case9295,35,2.961756368035945,1.572298365202851,2.6,[0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4 4],0.00806,91.0,0.09399
case9296,35,2.438719394695601,0.8559846879198619,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.11851,91.0,0.09445
case9297,35,3.0514072066762226,2.5109077264372957,2.6,[0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1],0.00203,91.0,0.07754
case9298,35,2.548566213659991,0.44760140904357615,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.08537,91.0,0.13168
case9299,35,2.479857843301906,1.857505325075431,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2],0.10554,91.0,0.07963
case9300,35,0.6283462058257374,5.478729507872764,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 2 4 4 1],0.9045,91.0,0.0862
case9301,35,0.31896730537938744,0.010483992065025512,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1],0.97478,91.0,0.08294
case9302,35,0.43575409266145726,2.8459080601994753,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3],0.95328,91.0,0.10995
case9303,35,1.084390620508979,4.839132160216845,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4],0.73373,91.0,0.08262
case9304,35,3.1054416069345634,1.3997802505291421,2.6,[0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4],0.00033,91.0,0.10629
case9305,35,0.16580379283795924,3.9577199355268666,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99314,91.0,0.0829
case9306,35,1.20741206775635,4.879157396435733,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4],0.67772,91.0,0.07139
case9307,35,2.979626033553447,0.7373942235567253,2.6,[0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4 4],0.00654,91.0,0.06746
case9308,35,2.429288064529966,3.7568408460501352,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.12157,91.0,0.09726
case9309,35,2.312159542406729,5.058739003783172,2.6,[0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4 0],0.16235,91.0,0.08235
case9310,35,0.6336549113750127,1.775302339422206,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 4 4 1 1 2],0.90293,91.0,0.1019
case9311,35,2.7515902474201246,4.1161991367032655,2.6,[0 0 0 0 0 0 1 3 3 2 2 2 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 3],0.03755,91.0,0.11561
case9312,35,0.3936246190689982,6.220495944779547,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1],0.96176,91.0,0.12383
case9313,35,2.8142581917826153,2.65626023372701,2.6,[0 0 3 0 0 0 4 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2],0.02655,91.0,0.1043
case9314,35,1.537915117898387,4.394318808896954,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 2 4 4 4 4 1 1 3 3 2 2],0.51644,91.0,0.10555
case9315,35,0.06296623126096666,3.8675715552183125,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99901,91.0,0.09492
case9316,35,2.8193260012026995,4.980188542651356,2.6,[0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 1 1 1 3 3 2 2 4 4 1 1 3 3 3 0],0.02574,91.0,0.07825
case9317,35,1.654826669331985,2.3440878822503275,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.45803,91.0,0.08357
case9318,35,0.6823282467844676,3.5143101294431154,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 3 2 3 4],0.88805,91.0,0.08904
case9319,35,1.0680887574644673,2.164859404183174,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3],0.7409,91.0,0.08855
case9320,35,1.3453853264475917,0.0266124053085545,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 3 4 3 4],0.61175,91.0,0.08314
case9321,35,1.0505693186696112,4.255599461369436,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 1 3 3 2 2],0.74854,91.0,0.0896
case9322,35,1.5647329640034084,5.308750308948664,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 1],0.50303,91.0,0.08606
case9323,35,1.071433552924466,0.042592514923699705,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1],0.73943,91.0,0.1075
case9324,35,2.1099995222781893,3.6173583388198938,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 2 0 0],0.24327,91.0,0.12985
case9325,35,0.6403513203514242,2.4025031196188356,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 1 1 3 2],0.90094,91.0,0.1212
case9326,35,0.2537656448649147,5.250962834041568,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4],0.98399,91.0,0.08161
case9327,35,1.2399335552214537,3.211112210666517,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2],0.66243,91.0,0.09538
case9328,35,1.7396424815781675,1.8762666605977878,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.41598,91.0,0.08216
case9329,35,1.4069381352008825,3.8253568516943597,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3 3],0.58156,91.0,0.08763
case9330,35,2.172777575341114,2.7522528045424517,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 1 3 2 2 4 4 1 1 1 3 2 2 2 4 1 1 3 3 4],0.21686,91.0,0.07299
case9331,35,2.386899809359389,5.865214778060054,2.6,[0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.13576,91.0,0.0928
case9332,35,0.1364063117273161,0.6997318906809986,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99536,91.0,0.09889
case9333,35,1.0118375590173763,0.05864354522418846,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1],0.76515,91.0,0.10786
case9334,35,2.3137562957612814,2.69896056517439,2.6,[0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2 2],0.16176,91.0,0.07422
case9335,35,2.1648411197905517,3.246216627193205,2.6,[0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 0 1 1 3],0.22014,91.0,0.08913
case9336,35,0.9574995989964517,5.606999096970226,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4],0.78778,91.0,0.09111
case9337,35,0.14421738111673682,5.222307264945468,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99481,91.0,0.07932
case9338,35,1.5687990705028896,0.6010271453354795,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 4],0.501,91.0,0.13014
case9339,35,1.7500121639238795,4.924558568141573,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.41087,91.0,0.08474
case9340,35,1.499139432968346,4.164288119017026,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 2 4 4 4 4 1 1 3 3 2 4],0.5358,91.0,0.10726
case9341,35,3.137493052997837,1.2698856473961864,2.6,[0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4],0.0,91.0,0.08931
case9342,35,0.8807639742197879,4.974949252754686,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 4 1],0.81828,91.0,0.08244
case9343,35,2.389086891486142,4.3706961989037305,2.6,[0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.13501,91.0,0.10557
case9344,35,1.046620798713826,2.5612689863537836,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3],0.75025,91.0,0.07146
case9345,35,2.1815737689086294,2.8957089494764015,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 1 1],0.21325,91.0,0.12686
case9346,35,2.7149667933843866,5.62151199684992,2.6,[0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.04482,91.0,0.08009
case9347,35,0.20029699470876905,3.2897924572792463,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99,91.0,0.10037
case9348,35,1.9467997345231498,5.198163314714458,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.3164,91.0,0.07422
case9349,35,2.2038141500930677,5.815017128773972,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 2],0.20421,91.0,0.09122
case9350,35,2.9061719842074396,4.416832742057945,2.6,[0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3],0.01379,91.0,0.09224
case9351,35,1.2706292049441055,0.0404669068592545,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1],0.64784,91.0,0.07627
case9352,35,1.273825196887652,3.518322196676676,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 2 4 4 1 1 3 3 2],0.64631,91.0,0.07911
case9353,35,2.859416581807326,5.656676799637585,2.6,[0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.01977,91.0,0.11741
case9354,35,3.1194950855492904,3.7838133144529214,2.6,[0 0 0 2 1 1 3 3 2 2 3 4 1 1 3 3 2 2 3 4 1 1 3 3 2 2 4 4 2 1 4 1 3 1 3],0.00012,91.0,0.15331
case9355,35,0.8262708284233861,1.05139191895599,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 0],0.83881,91.0,0.08404
case9356,35,1.2586781492038737,1.2457057421221158,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3 3 3 2 4 4 4 1 1],0.65354,91.0,0.09751
case9357,35,0.7931352776245982,0.9571567313621169,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 4 3],0.85081,91.0,0.10319
case9358,35,0.7757301629712009,2.4346921972648645,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 1 0],0.85695,91.0,0.07027
case9359,35,2.713139607694782,1.303599799944793,2.6,[0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.0452,91.0,0.10609
case9360,35,0.27590725152292916,2.013554903949596,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3],0.98109,91.0,0.08126
case9361,35,0.9828377293613284,0.0972558637418196,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1],0.77733,91.0,0.12891
case9362,35,2.4252525529753393,3.095401669498945,2.6,[0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2],0.12289,91.0,0.10151
case9363,35,0.5601445062860426,3.8410497508220467,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2],0.92359,91.0,0.07705
case9364,35,2.390188157361687,2.534278794407202,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.13463,91.0,0.08357
case9365,35,0.2404999635905409,2.1108102053369366,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3],0.98561,91.0,0.08645
case9366,35,2.923446612920555,6.282967790130002,2.6,[0 0 4 1 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.01185,91.0,0.09087
case9367,35,2.9022119236047077,3.6106227004312488,2.6,[0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3],0.01426,91.0,0.10362
case9368,35,2.5136971420437564,1.5845406718149482,2.6,[0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.09537,91.0,0.08341
case9369,35,1.9735597596983097,0.7082239914239278,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 3],0.30402,91.0,0.07102
case9370,35,0.45022260987668733,4.749113035987516,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4],0.95018,91.0,0.09446
case9371,35,1.836686380516612,4.920193053255889,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.36862,91.0,0.08505
case9372,35,1.0799027044843614,0.7540130103405384,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1],0.73571,91.0,0.12995
case9373,35,2.4844651595159415,4.785643521136249,2.6,[0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.10412,91.0,0.1031
case9374,35,2.3904390154961472,3.042203130004809,2.6,[0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2],0.13455,91.0,0.10792
